,observed,mean.simulated,lowCI,uppCI,sign
K10811,2.262528048,14.39570497,10.0481755,18.55828221,SPECIALIST
K10817,3.679664661,20.77897272,16.06554286,24.62730985,SPECIALIST
K10824,2.1573866,17.14407773,12.32282225,21.62065815,SPECIALIST
K10844,14.9313339,20.35556568,15.38067572,24.49316113,SPECIALIST
K10848,1.352504638,14.23527367,9.851351351,18.69230769,SPECIALIST
K10851,7.089613035,14.60641022,10.26693094,18.61497326,SPECIALIST
K10855,15.17899471,20.88017314,16.15506686,24.75570607,SPECIALIST
K10858,12.65391015,17.73140262,12.77228348,22.19789842,SPECIALIST
K10870,1,10.37926311,6.784615385,14.22580645,SPECIALIST
K10873,10.75609756,18.24337862,13.23948062,22.59173394,SPECIALIST
K10876,12.64019226,17.97366515,13.05588707,22.35061131,SPECIALIST
K10877,4.312396748,19.12446684,13.80208532,23.45072392,SPECIALIST
K10880,5.278350515,12.2235662,8.254787506,16,SPECIALIST
K10896,11.77744922,19.67609593,14.69836968,23.96618881,SPECIALIST
K10904,11.14775726,16.80386595,12.37188873,21.0199005,SPECIALIST
K10906,9.815283267,17.69645135,12.61267563,22.18721842,SPECIALIST
K10908,9.63981228,17.27260861,12.46788063,21.52845263,SPECIALIST
K10909,9.863495683,18.59284144,13.46071592,22.85132427,SPECIALIST
K10921,14.73441073,19.74372657,14.98621916,23.79974542,SPECIALIST
K10925,8.866888519,15.28107801,10.34657208,19.66420664,SPECIALIST
K10934,1,10.42732491,6.784615385,14.22580645,SPECIALIST
K10942,13.43641021,19.71840176,14.98907829,23.79869464,SPECIALIST
K10953,8.266590389,17.41041149,12.31857825,21.69833048,SPECIALIST
K10954,1,8.853083469,5.487804878,11.84210526,SPECIALIST
K10969,1.033324077,14.76573561,10.53959183,18.70323827,SPECIALIST
K10972,4.509756098,15.81694579,11.13855422,20.10057169,SPECIALIST
K10974,14.72463444,22.0289088,17.56984638,25.73528966,SPECIALIST
K11005,16.5497228,21.82539399,17.42498816,25.67402368,SPECIALIST
K11009,3.33235203,20.85716614,16.12764493,24.83553661,SPECIALIST
K11016,8.641009906,19.06435626,14.43950123,23.23620934,SPECIALIST
K11018,7.623676612,15.867975,11.20288741,20.26091592,SPECIALIST
K11021,13.49008086,21.28806513,16.40017808,25.15537487,SPECIALIST
K11041,1.423529412,7.447036355,4.481481481,11,SPECIALIST
K11045,2.318956871,14.96907568,10.55707763,19.26666667,SPECIALIST
K11051,9.706672638,18.04296431,12.94442331,22.77663075,SPECIALIST
K11055,5.697674419,15.19084406,10.9375,19.44444444,SPECIALIST
K11060,11.78217463,19.15976008,13.88687877,23.68937148,SPECIALIST
K11066,14.11166269,20.03289254,15.19725967,24.42781244,SPECIALIST
K11077,13.27742286,18.84529312,14.37705244,23.18062638,SPECIALIST
K11078,10.21803005,18.42054379,13.86487456,22.82159691,SPECIALIST
K11081,6.857743345,19.54860009,14.70388149,23.9439538,SPECIALIST
K11083,6.387735582,19.66644252,14.77398945,23.77652737,SPECIALIST
K11093,11.52950874,17.66396527,13.03354454,22.06315742,SPECIALIST
K11104,3.042105263,9.392094564,6.14893617,12.56521739,SPECIALIST
K11127,3.761609907,16.9484466,12.32209919,21.16847947,SPECIALIST
K11128,3.121510028,16.93688016,12.25,21.00139257,SPECIALIST
K11131,6.465888689,18.45540384,13.66782366,22.54666654,SPECIALIST
K11140,8.668585037,17.80027377,13.30480387,21.87330996,SPECIALIST
K11142,1.561018578,18.53114649,13.51755617,22.85412896,SPECIALIST
K11144,14.44384335,19.6952128,14.71387552,23.71756668,SPECIALIST
K11145,10.11089713,18.15228268,13.05017768,22.57331761,SPECIALIST
K11146,2.133333333,6.034479654,3.555555556,8,SPECIALIST
K11149,1.725952387,18.20955843,13.46775246,22.43843569,SPECIALIST
K11150,8.055539485,19.10651125,14.26379187,23.27249732,SPECIALIST
K11151,13.17579165,18.94798639,13.79811618,23.66313281,SPECIALIST
K11152,15.27082575,20.33690346,15.85040227,24.40306068,SPECIALIST
K11162,7.774730656,16.70063839,11.41793237,21.22602149,SPECIALIST
K11166,11.61419835,17.78162724,13.15911707,22.11696203,SPECIALIST
K11168,14.09185791,19.89641444,14.87052894,24.28794652,SPECIALIST
K11169,6.763884307,19.15396609,14.44896412,23.3520394,SPECIALIST
K11170,3.595744681,8.230972626,5.121212121,11.26666667,SPECIALIST
K11181,5.499484004,15.31978397,10.63672655,19.66420664,SPECIALIST
K11184,11.1245227,18.99953933,14.60467495,23.20501085,SPECIALIST
K11187,5.728813559,11.34831315,7.677550505,15.36363636,SPECIALIST
K11203,1.022724338,15.97091722,11.66397682,19.85213033,SPECIALIST
K11229,8.36791148,16.36526571,11.79052643,20.71917808,SPECIALIST
K11244,4.465362212,18.25227381,13.29234097,22.26134762,SPECIALIST
K11253,1.005952328,18.56145589,13.64348726,22.88475353,SPECIALIST
K11259,6.763975155,12.41521523,8.441860465,16.25373134,SPECIALIST
K11261,12.72025569,21.5657011,16.78565009,25.55176006,SPECIALIST
K11264,12.9997301,20.75849912,16.05820887,24.63356449,SPECIALIST
K11267,2.858823529,11.57770423,7.838709677,15.5106383,SPECIALIST
K11274,6.96664443,17.65291266,13.06954325,21.80242979,SPECIALIST
K11275,5.634110566,18.96567242,14.3708579,23.15384705,SPECIALIST
K11293,9.562727019,17.50414682,12.44728798,21.81395287,SPECIALIST
K11311,5.922535211,14.51672435,10.13253012,18.8988764,SPECIALIST
K11316,3.961553022,18.97218375,13.95017794,23.29985156,SPECIALIST
K11323,3.92,13.37121427,8.909090909,17.29411765,SPECIALIST
K11326,9.757207134,19.97646388,15.15262337,24.27987408,SPECIALIST
K11327,5.362968791,16.95540279,12.5975782,21.19067358,SPECIALIST
K11328,2.462108404,20.56295146,15.58232679,24.48176614,SPECIALIST
K11337,3.902654867,13.41361856,8.909090909,17.29411765,SPECIALIST
K11341,4.682451253,13.31756929,8.894179894,17.32989691,SPECIALIST
K11355,8.811408615,15.72211199,11.21250517,19.76240209,SPECIALIST
K11357,11.89221944,20.12127934,15.21109807,24.37112659,SPECIALIST
K11366,1.771653543,8.810182578,5.487804878,11.84210526,SPECIALIST
K11367,1.383817029,16.62620861,12.17968013,20.8710819,SPECIALIST
K11386,15.28909139,21.90074672,17.46447216,25.69184429,SPECIALIST
K11405,3.245754246,14.47810531,10.24921136,18.5710801,SPECIALIST
K11406,8.170212766,13.79733144,9.442622951,18,SPECIALIST
K11416,4.250087321,17.29100516,12.33859593,21.69080787,SPECIALIST
K11418,8.547880691,17.37736296,12.70267789,21.79743795,SPECIALIST
K11419,11.27405991,16.89414299,12.14070007,21.28640193,SPECIALIST
K11426,10.42857143,15.24567272,10.7645735,19.66420664,SPECIALIST
K11435,10.57330827,17.22077657,12.4712502,21.80338395,SPECIALIST
K11436,1.171551178,17.29580173,12.68982768,21.43271499,SPECIALIST
K11437,8.073820396,17.65840696,13.40692024,21.98756477,SPECIALIST
K11438,9.578231293,18.71964487,13.73499373,23.00589712,SPECIALIST
K11440,4.19650655,12.12247349,7.938920245,16.28813559,SPECIALIST
K11447,12.48864865,17.22212077,12.67849655,21.27538276,SPECIALIST
K11474,3.843710292,14.42136928,10.11371789,18.55828221,SPECIALIST
K11479,1.052615664,16.65518749,12.04394434,20.84745058,SPECIALIST
K11494,12.01523315,18.87059853,13.60630055,23.18380182,SPECIALIST
K11497,4.186544343,12.84750193,8.829445243,16.90123457,SPECIALIST
K11498,7.335877863,12.13740111,8.21022409,15.75409836,SPECIALIST
K11520,9.506883417,19.19525799,14.65048043,23.46146197,SPECIALIST
K11521,14.12101848,19.98460283,14.77472302,24.21021848,SPECIALIST
K11522,12.92063538,21.02546919,16.04162175,25.16578151,SPECIALIST
K11524,4.145152037,15.75863413,11.44561353,19.79452055,SPECIALIST
K11525,5.640560452,20.39331204,15.39672253,24.41950524,SPECIALIST
K11528,9.246200608,15.62317979,11.05982146,19.75324675,SPECIALIST
K11534,13.33719247,18.65956016,13.91074665,22.84138963,SPECIALIST
K11535,8.973136672,19.72913701,14.47982162,23.78854965,SPECIALIST
K11536,6.876190476,12.92846372,8.595238095,16.79069767,SPECIALIST
K11537,5.943847607,19.83440669,15.30847754,24.22740757,SPECIALIST
K11538,8.941130337,19.3760505,14.8635013,23.83040402,SPECIALIST
K11539,7.062146893,14.06664034,9.46969697,18.11594203,SPECIALIST
K11540,15.47492765,20.31823089,15.60636072,24.24493554,SPECIALIST
K11593,7.693978699,18.81753442,13.68533893,23.42316915,SPECIALIST
K11600,6.830601093,16.24098998,11.79175916,20.41025427,SPECIALIST
K11603,2.704180064,11.99204333,8.326732673,15.86792453,SPECIALIST
K11604,1.528301887,11.53093919,7.515463918,15.5106383,SPECIALIST
K11615,13.21589794,17.73496297,13.337187,22.28405957,SPECIALIST
K11617,16.28749856,21.69504187,17.34712944,25.28460765,SPECIALIST
K11619,8.550410754,16.39431786,12.0376458,20.55660941,SPECIALIST
K11621,10.86682729,18.50804487,13.37408384,22.60791317,SPECIALIST
K11623,9.121621622,18.17724966,13.60493661,22.52816041,SPECIALIST
K11628,14.65040513,21.40848569,16.96839843,25.39295746,SPECIALIST
K11629,11.40940609,18.92992623,13.95938197,23.31319125,SPECIALIST
K11630,13.5010763,18.71163597,13.941134,23.10672742,SPECIALIST
K11632,10.89865361,17.82526458,13.23769212,22.33980851,SPECIALIST
K11633,8.06603843,18.49575492,13.88034134,22.95674114,SPECIALIST
K11636,11.24761344,19.52174166,14.89498963,23.78341494,SPECIALIST
K11637,3.755555556,8.23297291,5.121212121,11.26666667,SPECIALIST
K11638,3.507246377,10.55247832,6.722222222,14.23529412,SPECIALIST
K11646,9.937888199,15.55018724,11.11111111,19.8757764,SPECIALIST
K11647,1.588235294,6.492802578,3.857142857,9,SPECIALIST
K11654,3.369370875,18.45846891,13.97778425,22.81092401,SPECIALIST
K11674,10.01383064,18.6280457,13.75719669,22.85292702,SPECIALIST
K11686,5.436219907,16.72069772,12.12990461,21.04319196,SPECIALIST
K11691,4.672483221,14.62453049,10.08985507,18.82135726,SPECIALIST
K11699,1.624609619,14.11470979,9.458181818,18.18881119,SPECIALIST
K11705,9.799775028,16.88195005,12.26913182,21.04347826,SPECIALIST
K11707,9.201703084,19.47471092,14.65883839,23.57053118,SPECIALIST
K11708,11.68183474,20.48207004,16.05740581,24.4736898,SPECIALIST
K11709,7.039466409,20.00859466,15.34762591,24.35764611,SPECIALIST
K11730,10.19734564,17.58010947,12.86008778,21.92623923,SPECIALIST
K11733,14.62334581,20.20600684,15.5741184,24.42096011,SPECIALIST
K11734,3.853932584,13.98216818,9.64064945,18.05263158,SPECIALIST
K11737,3.427311819,19.51204821,14.74205128,23.67117901,SPECIALIST
K11739,15.23320562,20.0206922,15.45495161,24.14689568,SPECIALIST
K11745,16.4565583,21.67909225,17.26376702,25.62717373,SPECIALIST
K11746,1.607940447,12.77062987,8.415584416,16.2,SPECIALIST
K11748,8.285550459,17.45304705,12.8207994,22.06191202,SPECIALIST
K11777,6.953843771,19.71417212,14.81244573,23.76200948,SPECIALIST
K11780,4.154214729,17.16552991,12.24738033,21.77682867,SPECIALIST
K11806,12.25704225,18.13928215,13.4640478,22.29623699,SPECIALIST
K11821,4.129032258,9.056964481,5.818181818,12.8,SPECIALIST
K11864,6.473510773,18.98652501,14.06064621,23.42425401,SPECIALIST
K11865,3.841269841,10.51841885,6.914285714,14.23529412,SPECIALIST
K11887,2.314285714,6.502530662,3.857142857,9,SPECIALIST
K11890,12.19670429,20.69642858,15.91006793,25.0081552,SPECIALIST
K11891,18.73622614,23.50714599,19.42545271,25.91930366,SPECIALIST
K11892,17.2212817,22.21582487,17.61264544,25.77915932,SPECIALIST
K11893,11.01882846,22.53543635,18.16651608,25.85012032,SPECIALIST
K11894,12.63202679,21.72310003,17.32967763,25.51854258,SPECIALIST
K11895,12.12195673,21.98009305,17.30797017,25.72676791,SPECIALIST
K11896,13.24015504,22.56074762,18.22576761,25.85207174,SPECIALIST
K11897,14.3014224,21.47928126,16.7202454,25.11868121,SPECIALIST
K11898,15.12324864,21.43417561,16.93427696,25.35366115,SPECIALIST
K11900,14.98081083,22.82974003,18.65214696,25.86847602,SPECIALIST
K11901,14.41776153,21.73860995,17.46615989,25.26537208,SPECIALIST
K11902,10.59264517,21.97188812,17.47880218,25.70140412,SPECIALIST
K11904,16.30434897,22.80532721,18.75943232,25.86134899,SPECIALIST
K11905,2.783964365,13.98502288,9.840597318,17.85714286,SPECIALIST
K11906,13.37300657,20.02710275,14.94282678,24.22316711,SPECIALIST
K11907,14.26013862,23.02560222,18.7530058,25.87923566,SPECIALIST
K11908,3.161801086,19.76632635,14.900133,24.23541593,SPECIALIST
K11912,11.54051468,22.37780386,17.63672004,25.81948202,SPECIALIST
K11915,8.026821636,18.16791121,13.42169295,22.60108964,SPECIALIST
K11917,5.020801879,17.41332833,12.76235645,21.86194302,SPECIALIST
K11918,8.627441261,18.36912204,13.5031133,22.72786628,SPECIALIST
K11922,8.68161435,17.51248835,12.60160368,22.15816127,SPECIALIST
K11923,4.470946181,19.82364054,15.21900625,23.96129235,SPECIALIST
K11925,10.02869913,18.40088766,13.51241277,22.94541116,SPECIALIST
K11933,11.14497747,18.37162785,13.49454071,22.60813527,SPECIALIST
K11934,5.459947608,17.73718567,12.99586723,22.01401122,SPECIALIST
K11935,3.548647822,18.31138122,13.27422782,22.73587508,SPECIALIST
K11937,7.800481493,17.23536789,12.76267848,21.44181234,SPECIALIST
K11941,13.82861595,21.52582076,16.76315051,25.45314047,SPECIALIST
K11943,10.67706556,19.56117069,14.6738597,23.89567421,SPECIALIST
K11944,7.205766387,18.65033363,13.95069246,23.03529786,SPECIALIST
K11948,9.712718648,17.63536159,12.97362902,21.88590134,SPECIALIST
K11950,4.081677704,17.42859993,12.83778935,21.81872284,SPECIALIST
K11951,3.077601869,17.27203994,12.27159687,21.67824497,SPECIALIST
K11952,8.979215063,19.36175095,14.44828622,23.59559678,SPECIALIST
K11978,1,11.52034795,7.507028986,15.36363636,SPECIALIST
K11996,2.29225762,19.81849409,14.92038799,23.9477509,SPECIALIST
K11997,14.65936861,21.02367108,16.00837658,25.02910332,SPECIALIST
K12035,5.243244011,19.9840392,15.26428598,24.20365053,SPECIALIST
K12055,12.06222386,18.80363301,13.91391161,23.10407475,SPECIALIST
K12056,8.768177512,20.23078015,15.4755484,24.49948057,SPECIALIST
K12063,8.168935135,21.88854411,17.20560202,25.64069549,SPECIALIST
K12068,8.126984127,12.36627634,8.393442623,16.51612903,SPECIALIST
K12070,6.515603799,16.06274215,11.68298933,20.09205021,SPECIALIST
K12071,2.991585618,19.39498262,14.62271907,23.75542698,SPECIALIST
K12092,10.40988593,16.66327455,12.31967752,20.96485663,SPECIALIST
K12111,1.566543591,19.00922919,14.03701383,23.48488389,SPECIALIST
K12115,1.619549189,16.69862271,12.04550776,21.00546448,SPECIALIST
K12116,4.172413793,10.68616073,7.112563025,14.25753676,SPECIALIST
K12119,2.41617357,12.59126988,8.218754167,16.78082192,SPECIALIST
K12128,3.789473684,7.77752039,5.142857143,10.28571429,SPECIALIST
K12132,24.90386769,25.79927244,25.34358001,25.96970508,SPECIALIST
K12143,8.230769231,17.86643948,13.09842208,22.18906158,SPECIALIST
K12152,5.673913043,17.39217844,13.09430831,21.65665236,SPECIALIST
K12183,6,12.72606681,8.526315789,16.61538462,SPECIALIST
K12203,1.833333333,10.52276871,7.117647059,14.23529412,SPECIALIST
K12204,12.05048567,18.56762708,13.63237518,22.70169439,SPECIALIST
K12212,8.75815739,16.55989216,11.78918216,20.7723824,SPECIALIST
K12231,4.02960222,16.76483518,11.56857333,21.09443099,SPECIALIST
K12237,6.313131313,11.19197999,7.530120482,15.24390244,SPECIALIST
K12239,14.39690182,20.67407616,15.94151911,24.75390396,SPECIALIST
K12241,13.20512115,18.94780233,14.25026973,23.33485947,SPECIALIST
K12242,4.330966132,19.92244511,15.32458962,24.37995315,SPECIALIST
K12243,14.14246377,19.37280011,14.50537846,23.54666691,SPECIALIST
K12257,17.35735259,23.76006382,20.28033157,25.92916082,SPECIALIST
K12262,18.7179557,23.00659842,18.85738188,25.91042349,SPECIALIST
K12279,12.70418902,19.17161925,14.20349174,23.22962817,SPECIALIST
K12280,10.00065041,18.09438863,13.22482806,22.31680574,SPECIALIST
K12281,3.666666667,7.503316539,4.84,11,SPECIALIST
K12284,11.50903754,18.67678401,13.71661181,23.15760025,SPECIALIST
K12285,11.46902655,19.18189672,14.2797479,23.48119099,SPECIALIST
K12286,11.1996595,18.20994156,13.29298504,22.36816074,SPECIALIST
K12297,10.76704881,22.02560472,17.57131988,25.70797931,SPECIALIST
K12307,10.06187625,15.25805365,10.98137964,19.76862745,SPECIALIST
K12308,18.1775584,23.69011216,20.13579556,25.95455496,SPECIALIST
K12310,6.163746224,16.28986769,11.93099415,20.52515091,SPECIALIST
K12311,1,14.00757891,9.669144981,17.93793103,SPECIALIST
K12319,12.18057067,20.28910354,15.21890719,24.5346765,SPECIALIST
K12322,10.64566929,16.40570672,11.85964912,20.80200772,SPECIALIST
K12341,5.616605969,19.02081223,13.86588501,23.1787884,SPECIALIST
K12343,10.51605245,19.42080011,14.44975737,23.85723272,SPECIALIST
K12351,9.180361951,19.21489945,14.01801182,23.84876039,SPECIALIST
K12354,5.918032787,12.90683925,8.698795181,16.79069767,SPECIALIST
K12373,18.19576327,24.12206994,20.74899545,25.94460818,SPECIALIST
K12376,3.987391842,16.82458108,11.88534015,20.9739922,SPECIALIST
K12409,9.320308731,17.08730432,12.55263297,21.39764363,SPECIALIST
K12417,6.443298969,11.22698844,7.352941176,14.53488372,SPECIALIST
K12418,1.8,8.899574416,5.487804878,11.84210526,SPECIALIST
K12421,15.29602633,22.04829428,17.79123915,25.74755143,SPECIALIST
K12423,13.08815304,20.10603857,15.08854242,24.44602239,SPECIALIST
K12425,11.22625023,19.72758486,14.79992189,23.94962515,SPECIALIST
K12426,14.50217115,19.76915134,14.94734301,24.11077844,SPECIALIST
K12430,14.99514721,20.47276801,15.54814119,24.2526237,SPECIALIST
K12431,9.935878717,22.00182177,17.43235939,25.68414074,SPECIALIST
K12432,3.086650379,18.97761329,14.52047326,23.25553447,SPECIALIST
K12433,1.712528567,18.60176354,13.77401344,22.98303372,SPECIALIST
K12434,7.673500877,21.78389293,17.43275649,25.64930068,SPECIALIST
K12435,3.66335204,19.86788636,14.80887775,24.12519274,SPECIALIST
K12439,1,19.93200987,15.18645942,24.19817794,SPECIALIST
K12441,8.352412225,19.92567723,14.99900886,24.24080493,SPECIALIST
K12443,14.25739756,20.77357165,15.78037084,24.75392156,SPECIALIST
K12449,14.68347071,19.62730173,15.22380748,23.90501938,SPECIALIST
K12450,8.071583514,16.6922561,12.29880661,20.84740228,SPECIALIST
K12453,1.324324324,5.477818572,3.266666667,7,SPECIALIST
K12466,11.92662934,20.92832933,15.79728307,24.87835409,SPECIALIST
K12472,3.663551402,11.7865567,7.396226415,15.68,SPECIALIST
K12486,3.05247225,14.3736839,9.916417472,18.55828221,SPECIALIST
K12489,3.272373541,14.54343225,10.12951449,18.2826087,SPECIALIST
K12500,11.16229251,19.05998603,14.28171386,23.25669217,SPECIALIST
K12504,2.53809197,15.76900263,11.27353353,19.88172043,SPECIALIST
K12525,7.491407339,17.00417922,12.37741055,21.19448095,SPECIALIST
K12526,3.885443293,21.27030974,16.5887607,25.16827502,SPECIALIST
K12527,9.078272605,17.93534193,13.29822084,21.95342595,SPECIALIST
K12533,4.308288611,15.91398102,11.30497083,20.01385042,SPECIALIST
K12537,3.785058978,15.45267733,10.57683117,19.78082192,SPECIALIST
K12538,11.11347367,19.25047029,14.43243473,23.55769231,SPECIALIST
K12544,10.17481955,19.64635461,14.65892518,24.20862309,SPECIALIST
K12547,7.518966384,19.5679743,14.66488629,23.78323634,SPECIALIST
K12548,10.93582546,21.11774536,16.06109638,24.94850045,SPECIALIST
K12554,9.766451613,15.85838348,11.04963504,19.97097625,SPECIALIST
K12585,2.356033778,16.10999303,11.67049806,20.54394299,SPECIALIST
K12589,14.03772912,19.6762874,14.6743084,23.88473042,SPECIALIST
K12595,4.319488818,14.23053849,9.939362387,18.27027027,SPECIALIST
K12599,1.473269062,16.70304273,12.16606772,21.04172462,SPECIALIST
K12601,13.8359342,18.83173818,13.86992514,23.15151385,SPECIALIST
K12602,9.208211261,19.08136114,14.36947516,23.36740067,SPECIALIST
K12603,9.651377778,18.07460428,13.25706363,22.48178506,SPECIALIST
K12608,6.121019108,16.08806139,11.7994543,20.16083916,SPECIALIST
K12613,1.455081607,16.26536168,11.72265193,20.44123314,SPECIALIST
K12643,9.535446562,17.90700868,13.3972296,22.18285999,SPECIALIST
K12645,6.75027872,20.01510331,15.13274875,24.40588604,SPECIALIST
K12657,5.022780308,19.61921243,14.53999147,24.42327756,SPECIALIST
K12658,16.50987258,21.87708347,17.50260074,25.61328189,SPECIALIST
K12662,5.229180116,17.43561669,12.70439454,21.77492619,SPECIALIST
K12663,13.72988551,18.83461469,14.04908221,23.52331914,SPECIALIST
K12675,4.334485142,16.44865918,12.10752487,20.77167329,SPECIALIST
K12677,14.48939116,19.77037372,15.27280622,23.81043908,SPECIALIST
K12684,11.12132353,16.52357351,12.02723638,21.00694444,SPECIALIST
K12686,5.342288109,22.08840014,17.67621916,25.70554755,SPECIALIST
K12688,9.274930556,19.90826065,14.8405341,24.06184993,SPECIALIST
K12710,14.78757511,20.91504608,16.33826862,25.03511347,SPECIALIST
K12733,14.82390752,20.68419155,15.84804096,24.79719548,SPECIALIST
K12734,8.54641458,18.92417797,13.73725216,23.12804294,SPECIALIST
K12735,7.67903838,18.61169309,14.00969555,23.29580173,SPECIALIST
K12737,9.010997345,19.42553282,14.08012549,23.90549941,SPECIALIST
K12761,2.723404255,9.139499216,5.818181818,12.8,SPECIALIST
K12765,1,15.99179823,11.29740791,20.44691358,SPECIALIST
K12767,4.643312102,14.30030665,10.05345064,18.69230769,SPECIALIST
K12796,6.106692324,17.33704975,12.43323455,21.85317084,SPECIALIST
K12811,1.6,3.568266667,2,4,SPECIALIST
K12826,1.814814815,5.506151062,3.266666667,7,SPECIALIST
K12831,1,2.814,1.8,3,SPECIALIST
K12835,8.13368984,13.02962357,8.789395541,17.08988764,SPECIALIST
K12854,8.836363636,16.48240961,11.99938398,20.7544484,SPECIALIST
K12856,1.528580173,18.11273154,13.07984222,22.53733954,SPECIALIST
K12857,10.98011279,18.31508676,13.93269449,22.47455958,SPECIALIST
K12860,3.725797729,15.63031006,11.0916228,19.96811594,SPECIALIST
K12864,7.641509434,13.70751657,9.504831313,17.92035398,SPECIALIST
K12872,12.55030704,17.40071103,12.81607371,21.6201537,SPECIALIST
K12879,8.241787122,16.51570522,11.48665448,20.90666667,SPECIALIST
K12881,3.555555556,6.071174159,3.988888889,8,SPECIALIST
K12890,7.275560178,20.97058375,16.50766343,24.8508582,SPECIALIST
K12897,4.378616352,14.62415252,10.08985507,19.02185792,SPECIALIST
K12949,10.5802006,21.09802703,16.19481071,25.01682571,SPECIALIST
K12950,6.772893773,13.52403862,9.291457286,17.60952381,SPECIALIST
K12953,9.79447885,18.85894002,13.93444639,23.85885963,SPECIALIST
K12955,10.79245886,22.04262992,17.45659755,25.59325917,SPECIALIST
